label,basin,period,training_noise,seed,inference_noise_seed,baseline_noise,inference_noise,clean_test_nse,noisy_test_nse,drift_test_nse,clean_validation_nse,noisy_validation_nse,drift_validation_nse,clean_test_kge,noisy_test_kge,drift_test_kge,clean_test_rmse_mm_day,noisy_test_rmse_mm_day,drift_test_rmse_mm_day,clean_physics_error,noisy_physics_error,drift_physics_error
learned · pinnmamba · joint baseline,2109,late,0.0,42,300049,0.0,0.25,0.8800699276398983,0.8602348706285875,0.01983505701131083,0.8968265658549699,0.8825770982899734,0.014249467564996454,0.8699362120594344,0.8753001164474902,-0.005363904388055785,1.2529787732190658,1.3526302049296113,7.953162004055978,0.17490588128566742,0.1900942176580429,8.683719644377726
learned · pinnmamba · joint baseline,2011,late,0.0,42,300049,0.0,0.0,0.9191490260990725,0.9191490260990725,0.0,0.9540560111377878,0.9540560111377878,0.0,0.8969995435283074,0.8969995435283074,0.0,0.5657763032318547,0.5657763032318547,0.0,0.4250407814979553,0.4250407814979553,0.0
learned · pinnmamba · joint baseline,2011,late,0.0,42,300049,0.0,0.1,0.9191490260990725,0.9165960855540531,0.002552940545019311,0.9540560111377878,0.951416354204166,0.0026396569336217812,0.8969995435283074,0.8948828438158385,0.0021166997124688613,0.5657763032318547,0.5746393245186374,1.5665239488036098,0.4250407814979553,0.4297561049461365,1.1093814178402162
learned · pinnmamba · joint baseline,2011,late,0.0,42,300049,0.0,0.25,0.9191490260990725,0.9043912477149428,0.014757778384129616,0.9540560111377878,0.9373271108984035,0.016728900239384337,0.8969995435283074,0.8910210866581758,0.005978456870131543,0.5657763032318547,0.6152490491062771,8.744223749178218,0.4250407814979553,0.4397642910480499,3.4640227928729783
learned · pinnmamba · joint baseline,2126,late,0.0,42,300049,0.0,0.0,0.6914860454903267,0.6914860454903267,0.0,0.8195959301384297,0.8195959301384297,0.0,0.8247469362478113,0.8247469362478113,0.0,0.9596562409520127,0.9596562409520127,0.0,0.2341136336326599,0.2341136336326599,0.0
learned · pinnmamba · joint baseline,2126,late,0.0,42,300049,0.0,0.1,0.6914860454903267,0.6873451015108341,0.004140943979492606,0.8195959301384297,0.8077498960176911,0.011846034120738591,0.8247469362478113,0.8221897476535235,0.0025571885942877737,0.9596562409520127,0.9660751351928486,0.6688743288396781,0.2341136336326599,0.24505150318145752,4.6720344215236365
learned · pinnmamba · joint baseline,2126,late,0.0,42,300049,0.0,0.25,0.6914860454903267,0.6557075481983177,0.03577849729200899,0.8195959301384297,0.7731579667574493,0.046437963380980385,0.8247469362478113,0.8068832592577498,0.017863676990061417,0.9596562409520127,1.0137760720453657,5.639501811572044,0.2341136336326599,0.2773163616657257,18.45374289515056
learned · pinnmamba · joint baseline,5001,late,0.0,42,300049,0.0,0.0,-2.2394446869252937,-2.2394446869252937,0.0,-0.3038659405087152,-0.3038659405087152,0.0,-1.1307817174538584,-1.1307817174538584,0.0,7.803516934645778,7.803516934645778,0.0,6.576413631439209,6.576413631439209,0.0
learned · pinnmamba · joint baseline,5001,late,0.0,42,300049,0.0,0.1,-2.2394446869252937,-2.258782428837434,0.019337741912140327,-0.3038659405087152,-0.3064458400590213,0.0025798995503061306,-1.1307817174538584,-1.14841891576875,0.017637198314891744,7.803516934645778,7.826773677573993,0.29802899286295426,6.576413631439209,6.612634181976318,0.5507644829995695
learned · pinnmamba · joint baseline,5001,late,0.0,42,300049,0.0,0.25,-2.2394446869252937,-2.2524615689638554,0.013016882038561661,-0.3038659405087152,-0.41678710452204304,0.11292116401332786,-1.1307817174538584,-1.1468289070231212,0.016047189569262876,7.803516934645778,7.819179437474752,0.20071082000778434,6.576413631439209,6.568549633026123,-0.11957882903671538
learned · pinnmamba · joint baseline,2247,late,0.0,42,300049,0.0,0.0,0.8335640720489353,0.8335640720489353,0.0,0.7310443424805585,0.7310443424805585,0.0,0.720754360095023,0.720754360095023,0.0,0.8653073545689225,0.8653073545689225,0.0,0.16906362771987915,0.16906362771987915,0.0
learned · pinnmamba · joint baseline,2247,late,0.0,42,300049,0.0,0.1,0.8335640720489353,0.8326306241554158,0.0009334478935195678,0.7310443424805585,0.7246627045849647,0.006381637895593761,0.720754360095023,0.7212924933856961,-0.0005381332906730929,0.8653073545689225,0.8677304791559307,0.2800305087219982,0.16906362771987915,0.17198938131332397,1.7305635948451867
learned · pinnmamba · joint baseline,2247,late,0.0,42,300049,0.0,0.25,0.8335640720489353,0.8166631731636104,0.016900898885324978,0.7310443424805585,0.7112381904860797,0.01980615199447877,0.720754360095023,0.7168752433387762,0.0038791167562468587,0.8653073545689225,0.9081795309070636,4.954560493652466,0.16906362771987915,0.18507759273052216,9.472152719434414
learned · pinnmamba · joint baseline,4022,late,0.0,42,300049,0.0,0.0,0.32713290580428345,0.32713290580428345,0.0,0.34566085613723474,0.34566085613723474,0.0,0.507944820966654,0.507944820966654,0.0,3.1547026854469076,3.1547026854469076,0.0,0.29911625385284424,0.29911625385284424,0.0
learned · pinnmamba · joint baseline,4022,late,0.0,42,300049,0.0,0.1,0.32713290580428345,0.3132516385314158,0.013881267272867648,0.34566085613723474,0.36410235133979607,-0.01844149520256133,0.507944820966654,0.5109559982732076,-0.0030111773065535363,3.1547026854469076,3.1870773682043025,1.0262356229873575,0.29911625385284424,0.31331580877304077,4.747169281941551
learned · pinnmamba · joint baseline,4022,late,0.0,42,300049,0.0,0.25,0.32713290580428345,0.26282369298931163,0.06430921281497182,0.34566085613723474,0.34890327442741853,-0.0032424182901837906,0.507944820966654,0.4947589647195325,0.013185856247121541,3.1547026854469076,3.3020182910240603,4.669714399925565,0.29911625385284424,0.35296982526779175,18.004227694507623
learned · pinnmamba · joint baseline,4023,late,0.0,42,300049,0.0,0.0,0.49854786930100337,0.49854786930100337,0.0,0.43927865746620387,0.43927865746620387,0.0,0.6493719062397433,0.6493719062397433,0.0,2.2787037423205403,2.2787037423205403,0.0,0.25962743163108826,0.25962743163108826,0.0
learned · pinnmamba · joint baseline,4023,late,0.0,42,300049,0.0,0.1,0.49854786930100337,0.4899000879732811,0.00864778132772226,0.43927865746620387,0.41285933708646005,0.026419320379743816,0.6493719062397433,0.6444388699155645,0.004933036324178741,2.2787037423205403,2.29826841914678,0.8585879973285152,0.25962743163108826,0.25852152705192566,-0.42595829424296267
learned · pinnmamba · joint baseline,4023,late,0.0,42,300049,0.0,0.25,0.49854786930100337,0.4340906411883433,0.06445722811266008,0.43927865746620387,0.36102806597571657,0.0782505914904873,0.6493719062397433,0.6248141801154105,0.024557726124332824,2.2787037423205403,2.4207311748154297,6.232816923811884,0.25962743163108826,0.28211382031440735,8.661021888962264
learned · pinnmamba · joint baseline,5009,late,0.0,42,300049,0.0,0.0,0.2045732359394743,0.2045732359394743,0.0,0.5787461709262031,0.5787461709262031,0.0,0.1635718691203103,0.1635718691203103,0.0,3.0001661254926826,3.0001661254926826,0.0,0.9607029557228088,0.9607029557228088,0.0
learned · pinnmamba · joint baseline,5009,late,0.0,42,300049,0.0,0.1,0.2045732359394743,0.20928277099519788,-0.004709535055723579,0.5787461709262031,0.5842209675842516,-0.005474796658048509,0.1635718691203103,0.1689741936260345,-0.005402324505724199,3.0001661254926826,2.9912713003995757,-0.29647775226600864,0.9607029557228088,0.9579553008079529,-0.2860046280162311
learned · pinnmamba · joint baseline,5009,late,0.0,42,300049,0.0,0.25,0.2045732359394743,0.2120647340467462,-0.007491498107271899,0.5787461709262031,0.5786456850631176,0.00010048586308541996,0.1635718691203103,0.1687253570361109,-0.005153487915800614,3.0001661254926826,2.9860046018474775,-0.4720246497310039,0.9607029557228088,0.959539532661438,-0.12110122639265945
learned · pinnmamba · joint baseline,5010,late,0.0,42,300049,0.0,0.0,0.34463390987460973,0.34463390987460973,0.0,0.49219780593955254,0.49219780593955254,0.0,0.38576483902952163,0.38576483902952163,0.0,3.1025116747287838,3.1025116747287838,0.0,0.9650559425354004,0.9650559425354004,0.0
learned · pinnmamba · joint baseline,5010,late,0.0,42,300049,0.0,0.1,0.34463390987460973,0.3493840844030611,-0.00475017452845139,0.49219780593955254,0.4884615133088297,0.0037362926307228372,0.38576483902952163,0.3895165726918538,-0.0037517336623321684,3.1025116747287838,3.0912475323437634,-0.3630652698834751,0.9650559425354004,0.9557502865791321,-0.9642607797243794
learned · pinnmamba · joint baseline,5010,late,0.0,42,300049,0.0,0.25,0.34463390987460973,0.3453443602362809,-0.0007104503616711666,0.49219780593955254,0.43453262597494247,0.05766517996461007,0.38576483902952163,0.38992678026806316,-0.004161941238541522,3.1025116747287838,3.100829578065762,-0.0542172549010252,0.9650559425354004,0.9547618627548218,-1.0666821815048306
learned · pinnmamba · joint baseline,5016,late,0.0,42,300049,0.0,0.0,0.7465352846961866,0.7465352846961866,0.0,0.7655102143393542,0.7655102143393542,0.0,0.7450252686880156,0.7450252686880156,0.0,4.284403553645004,4.284403553645004,0.0,0.3476260006427765,0.3476260006427765,0.0
learned · pinnmamba · joint baseline,5016,late,0.0,42,300049,0.0,0.1,0.7465352846961866,0.7456693379453235,0.0008659467508630447,0.7655102143393542,0.7536133766241457,0.011896837715208441,0.7450252686880156,0.7462121487995131,-0.0011868801114975902,4.284403553645004,4.291716015126437,0.17067630044354987,0.3476260006427765,0.34398314356803894,-1.0479242254611962
learned · pinnmamba · joint baseline,5016,late,0.0,42,300049,0.0,0.25,0.7465352846961866,0.7300350500527859,0.01650023464340067,0.7655102143393542,0.6974205719206952,0.068089642418659,0.7450252686880156,0.7435471396245936,0.001478129063421929,4.284403553645004,4.421659616745244,3.2036212598009888,0.3476260006427765,0.36161088943481445,4.0229697336158
learned · pinnmamba · joint baseline,3014,late,0.0,42,300049,0.0,0.0,0.17627859995271677,0.17627859995271677,0.0,0.19176576908533915,0.19176576908533915,0.0,0.45573437632009584,0.45573437632009584,0.0,3.9388710015811212,3.9388710015811212,0.0,0.2921091318130493,0.2921091318130493,0.0
learned · pinnmamba · joint baseline,3014,late,0.0,42,300049,0.0,0.1,0.17627859995271677,0.17702594408515948,-0.0007473441324427066,0.19176576908533915,0.18696687449323857,0.004798894592100589,0.45573437632009584,0.45348370402919347,0.002250672290902367,3.9388710015811212,3.93708377101931,-0.0453741836453583,0.2921091318130493,0.28242969512939453,-3.3136371408784484
learned · pinnmamba · joint baseline,3014,late,0.0,42,300049,0.0,0.25,0.17627859995271677,0.11525667838780562,0.06102192156491115,0.19176576908533915,0.1227326952093476,0.06903307387599156,0.45573437632009584,0.43036531959169455,0.025369056728401285,3.9388710015811212,4.0821619462329695,3.637868429667514,0.2921091318130493,0.30621281266212463,4.828223192317628
learned · pinnmamba · joint baseline,3015,late,0.0,42,300049,0.0,0.0,0.1636232805205705,0.1636232805205705,0.0,-0.12107647426906198,-0.12107647426906198,0.0,0.28762281630879816,0.28762281630879816,0.0,5.8247799536163445,5.8247799536163445,0.0,0.2957194447517395,0.2957194447517395,0.0
learned · pinnmamba · joint baseline,3015,late,0.0,42,300049,0.0,0.1,0.1636232805205705,0.1514924868533314,0.012130793667239126,-0.12107647426906198,-0.10477662087032469,-0.016299853398737296,0.28762281630879816,0.2872399480898974,0.00038286821890076705,5.8247799536163445,5.866869142328703,0.722588476260415,0.2957194447517395,0.3010993003845215,1.819243113112986
learned · pinnmamba · joint baseline,3015,late,0.0,42,300049,0.0,0.25,0.1636232805205705,0.10890505888135782,0.054718221639212694,-0.12107647426906198,-0.13072259345191295,0.009646119182850965,0.28762281630879816,0.2859448104106379,0.0016780058981602508,5.8247799536163445,6.012298640889526,3.2193265456621996,0.2957194447517395,0.3330976366996765,12.639747778275627
morse · pinnmamba · distill to simple,4009,late,0.0,42,300049,0.0,0.0,0.7046066971989184,0.7046066971989184,0.0,0.604174717215352,0.604174717215352,0.0,0.727718899124224,0.727718899124224,0.0,0.18562840958760415,0.18562840958760415,0.0,0.12725012004375458,0.12725012004375458,0.0
morse · pinnmamba · distill to simple,4009,late,0.0,42,300049,0.0,0.1,0.7046066971989184,0.6820909841890975,0.022515713009820915,0.604174717215352,0.6114657735528082,-0.007291056337456192,0.727718899124224,0.7270366109739872,0.0006822881502368539,0.18562840958760415,0.19257306544202307,3.74116002493762,0.12725012004375458,0.12856924533843994,1.0366397251584412
morse · pinnmamba · distill to simple,4009,late,0.0,42,300049,0.0,0.25,0.7046066971989184,0.6282253563939266,0.07638134080499182,0.604174717215352,0.6205141898659194,-0.016339472650567455,0.727718899124224,0.7233059664232933,0.004412932700930794,0.18562840958760415,0.208249517767913,12.186231746834638,0.12725012004375458,0.14262782037258148,12.084625400384162
morse · pinnmamba · distill to simple,4008,late,0.0,42,300049,0.0,0.0,0.6208860307468038,0.6208860307468038,0.0,0.6714555806230869,0.6714555806230869,0.0,0.7817811741889072,0.7817811741889072,0.0,0.2175010241106099,0.2175010241106099,0.0,0.1731019914150238,0.1731019914150238,0.0
morse · pinnmamba · distill to simple,4008,late,0.0,42,300049,0.0,0.1,0.6208860307468038,0.6603399313564651,-0.03945390060966125,0.6714555806230869,0.6694421806458759,0.00201339997721095,0.7817811741889072,0.7888863770307696,-0.007105202841862335,0.2175010241106099,0.20587265203078534,-5.346352794141772,0.1731019914150238,0.16107933223247528,-6.945419335889314
morse · pinnmamba · distill to simple,4008,late,0.0,42,300049,0.0,0.25,0.6208860307468038,0.6733462697512507,-0.05246023900444685,0.6714555806230869,0.6699930569425184,0.0014625236805684283,0.7817811741889072,0.7848884921098452,-0.003107317920937991,0.2175010241106099,0.20189251753598836,-7.176291071937137,0.1731019914150238,0.16429470479488373,-5.087917561285593
morse · pinnmamba · distill to simple,2488,late,0.0,42,300049,0.0,0.0,0.3372697029485743,0.3372697029485743,0.0,0.49734238747937,0.49734238747937,0.0,0.5249011173601927,0.5249011173601927,0.0,0.8543261206794466,0.8543261206794466,0.0,0.11393015831708908,0.11393015831708908,0.0
morse · pinnmamba · distill to simple,2488,late,0.0,42,300049,0.0,0.1,0.3372697029485743,0.3130119877435872,0.024257715204987096,0.49734238747937,0.47535724068667007,0.021985146792699917,0.5249011173601927,0.5227121389780192,0.0021889783821735787,0.8543261206794466,0.8698209263953324,1.8136874597212078,0.11393015831708908,0.12271374464035034,7.709623556227217
morse · pinnmamba · distill to simple,2488,late,0.0,42,300049,0.0,0.25,0.3372697029485743,0.25761300890558647,0.07965669404298781,0.49734238747937,0.4375590014566435,0.05978338602272648,0.5249011173601927,0.5245670337383976,0.00033408362179510043,0.8543261206794466,0.9042123802238663,5.8392525215950455,0.11393015831708908,0.14425411820411682,26.61627117433687
morse · pinnmamba · distill to simple,2109,late,0.0,42,300049,0.0,0.0,0.9068998405822962,0.9068998405822962,0.0,0.8857326834801919,0.8857326834801919,0.0,0.9108199852096583,0.9108199852096583,0.0,1.1039639154169605,1.1039639154169605,0.0,0.09145627915859222,0.09145627915859222,0.0
morse · pinnmamba · distill to simple,2109,late,0.0,42,300049,0.0,0.1,0.9068998405822962,0.9106278989483664,-0.0037280583660701527,0.8857326834801919,0.8850169826198344,0.0007157008603574377,0.9108199852096583,0.9172066807120303,-0.00638669550237192,1.1039639154169605,1.0816347953612129,-2.0226313327744987,0.09145627915859222,0.09648541361093521,5.4989493325243215
morse · pinnmamba · distill to simple,2109,late,0.0,42,300049,0.0,0.25,0.9068998405822962,0.9030979653502293,0.003801875232066876,0.8857326834801919,0.8823480149180434,0.003384668562148474,0.9108199852096583,0.9241731544489326,-0.01335316923927421,1.1039639154169605,1.1262793299726186,2.021389851970815,0.09145627915859222,0.11236751079559326,22.86473037104358
morse · pinnmamba · distill to simple,2011,late,0.0,42,300049,0.0,0.0,0.8932873843332078,0.8932873843332078,0.0,0.9268598830109612,0.9268598830109612,0.0,0.8395665995869968,0.8395665995869968,0.0,0.6499949888314275,0.6499949888314275,0.0,0.08734062314033508,0.08734062314033508,0.0
morse · pinnmamba · distill to simple,2011,late,0.0,42,300049,0.0,0.1,0.8932873843332078,0.8946788075484811,-0.001391423215273302,0.9268598830109612,0.9273399501831386,-0.0004800671721774119,0.8395665995869968,0.8404977341581453,-0.000931134571148573,0.6499949888314275,0.6457434499588237,-0.6540879461620556,0.08734062314033508,0.08613643795251846,-1.3787229178360543
morse · pinnmamba · distill to simple,2011,late,0.0,42,300049,0.0,0.25,0.8932873843332078,0.8902622128505487,0.003025171482659017,0.9268598830109612,0.923838234056961,0.0030216489540002556,0.8395665995869968,0.8406046112074005,-0.0010380116204037337,0.6499949888314275,0.6591438814778563,1.4075327969646136,0.08734062314033508,0.09120768308639526,4.42756166262606
morse · pinnmamba · distill to simple,2126,late,0.0,42,300049,0.0,0.0,0.583345198377061,0.583345198377061,0.0,0.7552763264499435,0.7552763264499435,0.0,0.7141749597008461,0.7141749597008461,0.0,1.1152352327082842,1.1152352327082842,0.0,0.1140681654214859,0.1140681654214859,0.0
morse · pinnmamba · distill to simple,2126,late,0.0,42,300049,0.0,0.1,0.583345198377061,0.5866108532503613,-0.0032656548733003277,0.7552763264499435,0.7582077298545007,-0.00293140340455722,0.7141749597008461,0.7149909696169576,-0.0008160099161115264,1.1152352327082842,1.1108561427248638,-0.3926606562443366,0.1140681654214859,0.11914871633052826,4.453960393129444
morse · pinnmamba · distill to simple,2126,late,0.0,42,300049,0.0,0.25,0.583345198377061,0.5930342718690373,-0.009689073491976341,0.7552763264499435,0.7421919257923427,0.013084400657600748,0.7141749597008461,0.7284923704725095,-0.014317410771663375,1.1152352327082842,1.1021918730564033,-1.169561296965647,0.1140681654214859,0.14426042139530182,26.468608364353425
morse · pinnmamba · distill to simple,5001,late,0.0,42,300049,0.0,0.0,0.2042347138833669,0.2042347138833669,0.0,0.4118015312753186,0.4118015312753186,0.0,0.1529107668915618,0.1529107668915618,0.0,3.8676537552049792,3.8676537552049792,0.0,1.2385283708572388,1.2385283708572388,0.0
morse · pinnmamba · distill to simple,5001,late,0.0,42,300049,0.0,0.1,0.2042347138833669,0.20314623189958203,0.0010884819837848614,0.4118015312753186,0.40063129688306076,0.011170234392257838,0.1529107668915618,0.15501675836977946,-0.0021059914782176614,3.8676537552049792,3.870298022854259,0.06836877902322921,1.2385283708572388,1.2409121990203857,0.19247263278248705
morse · pinnmamba · distill to simple,5001,late,0.0,42,300049,0.0,0.25,0.2042347138833669,0.20171647571087825,0.0025182381724886405,0.4118015312753186,0.36705337760090373,0.04474815367441487,0.1529107668915618,0.15399650580572066,-0.0010857389141588625,3.8676537552049792,3.873768611082698,0.15810246378671952,1.2385283708572388,1.2336243391036987,-0.3959563518230711
morse · pinnmamba · distill to simple,2247,late,0.0,42,300049,0.0,0.0,0.7843313671585048,0.7843313671585048,0.0,0.5985284026895015,0.5985284026895015,0.0,0.6787228923031106,0.6787228923031106,0.0,0.9850093358594039,0.9850093358594039,0.0,0.12293033301830292,0.12293033301830292,0.0
morse · pinnmamba · distill to simple,2247,late,0.0,42,300049,0.0,0.1,0.7843313671585048,0.7799405190319594,0.0043908481265454435,0.5985284026895015,0.5997071708488512,-0.0011787681593496968,0.6787228923031106,0.67548357519792,0.0032393171051905423,0.9850093358594039,0.9949858309632909,1.0128325428695213,0.12293033301830292,0.12492486834526062,1.6224924133742802
morse · pinnmamba · distill to simple,2247,late,0.0,42,300049,0.0,0.25,0.7843313671585048,0.7548725065190963,0.029458860639408502,0.5985284026895015,0.5946480538176777,0.0038803488718237578,0.6787228923031106,0.6583500499105746,0.020372842392536006,0.9850093358594039,1.0501295182620187,6.611123370297664,0.12293033301830292,0.14393822848796844,17.089269144449233
morse · pinnmamba · distill to simple,4022,late,0.0,42,300049,0.0,0.0,0.4088139215110489,0.4088139215110489,0.0,0.31861464310390275,0.31861464310390275,0.0,0.3747662822468065,0.3747662822468065,0.0,2.9570310831569335,2.9570310831569335,0.0,0.19594110548496246,0.19594110548496246,0.0
morse · pinnmamba · distill to simple,4022,late,0.0,42,300049,0.0,0.1,0.4088139215110489,0.4010405982920492,0.007773323218999706,0.31861464310390275,0.3214044479577115,-0.0027898048538087528,0.3747662822468065,0.368985980631932,0.005780301614874528,2.9570310831569335,2.9764081398053523,0.6552875537490742,0.19594110548496246,0.19822588562965393,1.16605453410939
morse · pinnmamba · distill to simple,4022,late,0.0,42,300049,0.0,0.25,0.4088139215110489,0.38764115749316397,0.021172764017884926,0.31861464310390275,0.3227136193974881,-0.004098976293585355,0.3747662822468065,0.3589119032191167,0.015854379027689824,2.9570310831569335,3.0095169047631862,1.774949945748244,0.19594110548496246,0.20559248328208923,4.9256524164438105
morse · pinnmamba · distill to simple,4023,late,0.0,42,300049,0.0,0.0,0.47307396464369145,0.47307396464369145,0.0,0.41474363019914773,0.41474363019914773,0.0,0.4804682261079847,0.4804682261079847,0.0,2.335866153639576,2.335866153639576,0.0,0.23319058120250702,0.23319058120250702,0.0
morse · pinnmamba · distill to simple,4023,late,0.0,42,300049,0.0,0.1,0.47307396464369145,0.4805103793680845,-0.007436414724393048,0.41474363019914773,0.41026848540051464,0.0044751447986330906,0.4804682261079847,0.4839900071013966,-0.003521780993411938,2.335866153639576,2.3193247501001353,-0.7081486031923132,0.23319058120250702,0.2354777604341507,0.9808197311612032
morse · pinnmamba · distill to simple,4023,late,0.0,42,300049,0.0,0.25,0.47307396464369145,0.46004466727696747,0.01302929736672398,0.41474363019914773,0.3969643406078889,0.01777928959125885,0.4804682261079847,0.47822991369348855,0.002238312414496124,2.335866153639576,2.3645692768361055,1.2287999957448956,0.23319058120250702,0.25520333647727966,9.439813203971717
morse · pinnmamba · distill to simple,5009,late,0.0,42,300049,0.0,0.0,0.536812967975385,0.536812967975385,0.0,0.7020415941247116,0.7020415941247116,0.0,0.38374676236815797,0.38374676236815797,0.0,2.2894090708563635,2.2894090708563635,0.0,0.4193595051765442,0.4193595051765442,0.0
morse · pinnmamba · distill to simple,5009,late,0.0,42,300049,0.0,0.1,0.536812967975385,0.5408934055806531,-0.004080437605268106,0.7020415941247116,0.698671620209113,0.0033699739155985675,0.38374676236815797,0.3866144674654448,-0.0028677050972868434,2.2894090708563635,2.279302509760793,-0.44144846040074415,0.4193595051765442,0.41732126474380493,-0.48603654086275894
morse · pinnmamba · distill to simple,5009,late,0.0,42,300049,0.0,0.25,0.536812967975385,0.5407827570579167,-0.0039697890825316495,0.7020415941247116,0.6897392863314347,0.012302307793276901,0.38374676236815797,0.39171553213777976,-0.007968769769621797,2.2894090708563635,2.2795771586819877,-0.4294519620601514,0.4193595051765442,0.42037636041641235,0.24247816666038916
morse · pinnmamba · distill to simple,5010,late,0.0,42,300049,0.0,0.0,0.32451653641686806,0.32451653641686806,0.0,0.578180126176409,0.578180126176409,0.0,0.3343411311419203,0.3343411311419203,0.0,3.1497697081933285,3.1497697081933285,0.0,0.8636656999588013,0.8636656999588013,0.0
morse · pinnmamba · distill to simple,5010,late,0.0,42,300049,0.0,0.1,0.32451653641686806,0.3435809033753263,-0.019064366958458256,0.578180126176409,0.5799724884837772,-0.0017923623073682338,0.3343411311419203,0.3448217307165894,-0.01048059957466907,3.1497697081933285,3.105003147635844,-1.4212645591528688,0.8636656999588013,0.8380559682846069,-2.965236627483988
morse · pinnmamba · distill to simple,5010,late,0.0,42,300049,0.0,0.25,0.32451653641686806,0.36229741890794154,-0.037780882491073475,0.578180126176409,0.5714789352258616,0.006701190950547442,0.3343411311419203,0.3555135398789838,-0.021172408737063497,3.1497697081933285,3.0604164566337833,-2.836818556198421,0.8636656999588013,0.8090142607688904,-6.3278464332342805
morse · pinnmamba · distill to simple,5016,late,0.0,42,300049,0.0,0.0,0.6786914624429907,0.6786914624429907,0.0,0.6574424426325696,0.6574424426325696,0.0,0.6304290357587403,0.6304290357587403,0.0,4.823838380154993,4.823838380154993,0.0,0.3382953703403473,0.3382953703403473,0.0
